photo.code,str.code,site,origin,nursery,frag.date,date,month,year,gira,area.cm2,num.frag,mort.,mort.parc,perd,blanq,notas,digitador
P5040205,62,Playa Blanca,NA,arana pequena,NA,NA,4,2024,abr-24,723.496,12,2,0,0,0,,Priscilla
P5040240,394,Playa Blanca,NA,arana pequena,NA,NA,4,2024,abr-24,1126.228,15,0,0,1,0,,Priscilla
P5040243,375,Playa Blanca,NA,arana pequena,NA,NA,4,2024,abr-24,545.92,17,1,1,0,0,-,Emma
P5040178,140,Playa Blanca,NA,arana pequena,NA,NA,5,2024,24-may,538.08,9,0,0,0,0,,Jorge
P5040210,143,Playa Blanca,NA,arana pequena,NA,NA,5,2024,24-may,819,17,0,0,0,0,,Jorge
P5040226,148,Playa Blanca,NA,arana pequena,NA,NA,5,2024,24-may,455.98,11,0,0,0,0,,Jorge
P5040232,139,Playa Blanca,NA,arana pequena,NA,NA,5,2024,24-may,152.82,2,0,0,0,0,,Jorge
DSCN9320,395,Playa Blanca,NA,arana pequena,NA,NA,6,2024,24-jun,830.589,16,0,0,0,0,,Priscilla
DSCN9322,380,Playa Blanca,NA,arana pequena,NA,NA,6,2024,24-jun,799.65,15,0,0,1,1,-,Emma
DSCN9330,378,Playa Blanca,NA,arana pequena,NA,NA,6,2024,24-jun,645.53,17,0,0,0,0,-,Emma
DSCN9339,375,Playa Blanca,NA,arana pequena,NA,NA,6,2024,24-jun,632.77,17,1,0,2,2,-,Emma
DSCN9343,394,Playa Blanca,NA,arana pequena,NA,NA,6,2024,24-jun,752.897,10,0,1,0,0,,Priscilla
DSCN9345,379,Playa Blanca,NA,arana pequena,NA,NA,6,2024,24-jun,651.2,15,0,0,1,1,-,Emma
DSCN9347,66,Playa Blanca,NA,arana pequena,NA,NA,6,2024,24-jun,605.739,7,0,0,0,0,,Priscilla
DSCN9351,60,Playa Blanca,NA,arana pequena,NA,NA,6,2024,24-jun,234.855,4,0,0,6,0,,Priscilla
DSCN9355,58,Playa Blanca,NA,arana pequena,NA,NA,6,2024,24-jun,218.678,10,4,0,3,0,,Priscilla
DSCN9394,150,Playa Blanca,NA,arana pequena,NA,NA,6,2024,24-jun,43.32,3,1,1,5,1,-,Emma
DSCN9400,139,Playa Blanca,NA,arana pequena,NA,NA,6,2024,24-jun,180.91,2,0,0,0,0,poca visbilidad,Jorge
DSCN9406,151,Playa Blanca,NA,arana pequena,NA,NA,6,2024,24-jun,602.348,7,0,0,4,0,-,Emma
DSCN9408,148,Playa Blanca,NA,arana pequena,NA,NA,6,2024,24-jun,397.04,9,0,0,2,0,poca visbilidad,Jorge
P6210158,147,Playa Blanca,NA,arana pequena,NA,NA,6,2024,24-jun,538.949,11,9,3,0,4,-,Amanda
P6210159,147,Playa Blanca,NA,arana pequena,NA,NA,6,2024,24-jun,NA,NA,NA,NA,NA,NA,Replica,Amanda
P6210165,147,Playa Blanca,NA,arana pequena,NA,NA,6,2024,24-jun,NA,NA,NA,NA,NA,NA,Replica,Amanda
P6210167,59,Playa Blanca,NA,arana pequena,NA,NA,6,2024,24-jun,NA,NA,NA,NA,NA,NA,Replica,Amanda
P6210168,59,Playa Blanca,NA,arana pequena,NA,NA,6,2024,24-jun,349.723,7,8,5,0,5,Baja visibilidad,Amanda
P6210170,115,Playa Blanca,NA,arana pequena,NA,NA,6,2024,24-jun,408.386,9,11,4,0,4,Gran mortalidad,Amanda
P6210171,115,Playa Blanca,NA,arana pequena,NA,NA,6,2024,24-jun,NA,NA,NA,NA,NA,NA,Replica,Amanda
P6210173,155,Playa Blanca,NA,arana pequena,NA,NA,6,2024,24-jun,664.176,9,9,2,0,3,-,Amanda
P6210174,155,Playa Blanca,NA,arana pequena,NA,NA,6,2024,24-jun,NA,NA,NA,NA,NA,NA,Replica,Amanda
P6210177,99,Playa Blanca,NA,arana pequena,NA,NA,6,2024,24-jun,626.954,10,6,5,1,0,Gran mortalidad,Amanda
P6210178,99,Playa Blanca,NA,arana pequena,NA,NA,6,2024,24-jun,NA,NA,NA,NA,NA,NA,Replica,Amanda
P6210180,146,Playa Blanca,NA,arana pequena,NA,NA,6,2024,24-jun,1125.952,16,4,2,3,0,Fragmentos grandes,Amanda
P6210181,146,Playa Blanca,NA,arana pequena,NA,NA,6,2024,24-jun,NA,NA,NA,NA,NA,NA,Replica,Amanda
P6210184,62,Playa Blanca,NA,arana pequena,NA,NA,6,2024,24-jun,1084.087,15,1,1,0,0,,Priscilla
P6210187,64,Playa Blanca,NA,arana pequena,NA,NA,6,2024,24-jun,866.726,14,0,0,2,0,,Priscilla
P6210193,143,Playa Blanca,NA,arana pequena,NA,NA,6,2024,24-jun,1087.89,17,0,0,0,0,poca visbilidad,Jorge
P6210199,144,Playa Blanca,NA,arana pequena,NA,NA,6,2024,24-jun,514.6,18,0,0,0,0,poca visbilidad,Jorge
P6210206,140,Playa Blanca,NA,arana pequena,NA,NA,6,2024,24-jun,686.79,10,0,0,0,0,poca visbilidad,Jorge
P6210218,154,Playa Blanca,NA,arana pequena,NA,NA,6,2024,24-jun,506.07,13,2,0,0,2,-,Emma
P6210221,149,Playa Blanca,NA,arana pequena,NA,NA,6,2024,24-jun,44.99,2,0,1,4,0,-,Emma
DSCN0042,62,Playa Blanca,NA,arana pequena,NA,NA,7,2024,24-jul,1209.213,20,4,0,0,0,,Priscilla
DSCN0047,64,Playa Blanca,NA,arana pequena,NA,NA,7,2024,24-jul,909.932,19,0,0,2,6,Fragmentos seÃ±alados como blanqueados estÃ¡n parcialmente blanqueados,Priscilla
DSCN0106,58,Playa Blanca,NA,arana pequena,NA,NA,7,2024,24-jul,435.941,14,1,1,1,0,,Priscilla
DSCN0134,60,Playa Blanca,NA,arana pequena,NA,NA,7,2024,24-jul,614.028,15,0,2,0,0,,Priscilla
DSCN0160,395,Playa Blanca,NA,arana pequena,NA,NA,7,2024,24-jul,717.274,21,1,3,0,2,,Priscilla
DSCN0167,395,Playa Blanca,NA,arana pequena,NA,NA,7,2024,24-jul,711.486,22,0,0,2,0,,Priscilla
DSCN0171,66,Playa Blanca,NA,arana pequena,NA,NA,7,2024,24-jul,709.86,10,0,1,0,0,,Priscilla
DSCN0191,394,Playa Blanca,NA,arana pequena,NA,NA,7,2024,24-jul,837.502,13,1,1,1,2,Fragmentos seÃ±alados como blanqueados estÃ¡n parcialmente blanqueados,Priscilla
PA190332,395,Playa Blanca,NA,arana pequena,NA,NA,10,2024,24-oct,1452.43,24,0,1,0,0,,Priscilla
PA190374,395,Playa Blanca,NA,arana pequena,NA,NA,10,2024,24-oct,1177.555,19,0,0,0,0,,Priscilla
PA190398,394,Playa Blanca,NA,arana pequena,NA,NA,10,2024,24-oct,1271.484,20,4,1,1,1,,Priscilla
PA190400,66,Playa Blanca,NA,arana pequena,NA,NA,10,2024,24-oct,1084.109,10,0,0,1,0,,Priscilla
PA190404,60,Playa Blanca,NA,arana pequena,NA,NA,10,2024,24-oct,827.35,13,0,0,5,0,,Priscilla
PA190406,58,Playa Blanca,NA,arana pequena,NA,NA,10,2024,24-oct,529.993,12,0,0,3,0,,Priscilla
PA200025,147,Playa Blanca,NA,arana pequena,NA,NA,10,2024,24-oct,819.378,16,0,7,0,0,,Amanda
PA200027,59,Playa Blanca,NA,arana pequena,NA,NA,10,2024,24-oct,598.556,11,4,2,0,0,fragmento palido,Amanda
PA200029,115,Playa Blanca,NA,arana pequena,NA,NA,10,2024,24-oct,709.115,12,5,5,2,1,,Amanda
PA200031,155,Playa Blanca,NA,arana pequena,NA,NA,10,2024,24-oct,834.812,10,3,4,0,0,,Amanda
PA200033,146,Playa Blanca,NA,arana pequena,NA,NA,10,2024,24-oct,1426.236,18,1,5,2,1,fragmento palido,Amanda
PA200035,62,Playa Blanca,NA,arana pequena,NA,NA,10,2024,24-oct,1553.856,16,2,0,0,0,,Priscilla
PA200037,99,Playa Blanca,NA,arana pequena,NA,NA,10,2024,24-oct,827.339,11,4,5,1,0,,Amanda
PA200039,64,Playa Blanca,NA,arana pequena,NA,NA,10,2024,24-oct,1098.449,16,1,1,6,0,,Priscilla
P3290068,395,Playa Blanca,NA,arana pequena,NA,NA,3,2025,25-mar,2234.72,22,0,0,0,0,,Priscilla
P3290112,394,Playa Blanca,NA,arana pequena,NA,NA,3,2025,25-mar,1622.113,11,0,0,1,0,,Priscilla
P3290115,66,Playa Blanca,NA,arana pequena,NA,NA,3,2025,25-mar,1641.878,11,0,0,1,0,,Priscilla
P3290198,64,Playa Blanca,NA,arana pequena,NA,NA,3,2025,25-mar,1777.455,16,0,0,4,0,,Priscilla
P3290206,62,Playa Blanca,NA,arana pequena,NA,NA,3,2025,25-mar,2292.929,17,0,0,1,0,,Priscilla
P3290267,147,Playa Blanca,NA,arana pequena,NA,NA,3,2025,25-mar,NA,NA,NA,NA,NA,NA,replica,Amanda
P3290269,147,Playa Blanca,NA,arana pequena,NA,NA,3,2025,25-mar,1673.195,18,0,8,0,0,,Amanda
P3290270,147,Playa Blanca,NA,arana pequena,NA,NA,3,2025,25-mar,NA,NA,NA,NA,NA,NA,replica,Amanda
P3290277,59,Playa Blanca,NA,arana pequena,NA,NA,3,2025,25-mar,1204.637,13,1,7,2,0,,Amanda
P3290278,59,Playa Blanca,NA,arana pequena,NA,NA,3,2025,25-mar,NA,NA,NA,NA,NA,NA,replica,Amanda
P3290280,155,Playa Blanca,NA,arana pequena,NA,NA,3,2025,25-mar,NA,NA,NA,NA,NA,NA,replica,Amanda
P3290281,155,Playa Blanca,NA,arana pequena,NA,NA,3,2025,25-mar,1270.369,13,2,4,2,0,,Amanda
P3290283,115,Playa Blanca,NA,arana pequena,NA,NA,3,2025,25-mar,816.454,11,1,5,1,0,,Amanda
P3290286,99,Playa Blanca,NA,arana pequena,NA,NA,3,2025,25-mar,1027.539,10,0,4,2,0,,Amanda
P3290290,146,Playa Blanca,NA,arana pequena,NA,NA,3,2025,25-mar,NA,NA,NA,NA,NA,NA,replica,Amanda
P3290291,146,Playa Blanca,NA,arana pequena,NA,NA,3,2025,25-mar,1879.711,21,0,4,3,1,,Amanda
P3290348,395,Playa Blanca,NA,arana pequena,NA,NA,3,2025,25-mar,1250.866,19,0,0,0,0,,Priscilla
P3290354,60,Playa Blanca,NA,arana pequena,NA,NA,3,2025,25-mar,1016.945,14,0,0,2,0,,Priscilla
P8230321,146,Playa Blanca,NA,arana pequena,NA,NA,8,2025,ago-25,2092.902,14,0,1,3,0,ligera palidez,Amanda
P8230323,99,Playa Blanca,NA,arana pequena,NA,NA,8,2025,ago-25,1564.126,11,0,0,3,0,,Amanda
P8230325,155,Playa Blanca,NA,arana pequena,NA,NA,8,2025,ago-25,2245.787,12,1,1,2,0,ligera palidez,Amanda
P8230327,115,Playa Blanca,NA,arana pequena,NA,NA,8,2025,ago-25,892.943,9,0,0,0,1,,Amanda
P8230331,147,Playa Blanca,NA,arana pequena,NA,NA,8,2025,ago-25,2340.239,15,0,1,1,0,ligera palidez,Amanda
P8230276,58,Playa Blanca,NA,arana pequena,NA,NA,8,2025,ago-25,1582.94,11,0,0,3,0,,Priscilla
P8230278,60,Playa Blanca,NA,arana pequena,NA,NA,8,2025,ago-25,1549.89,14,0,1,5,0,,Priscilla
P8230319,62,Playa Blanca,NA,arana pequena,NA,NA,8,2025,ago-25,2722.399,14,1,0,0,1,,Priscilla
P8230317,64,Playa Blanca,NA,arana pequena,NA,NA,8,2025,ago-25,1974.774,15,1,3,2,0,,Priscilla
P8230270,66,Playa Blanca,NA,arana pequena,NA,NA,8,2025,ago-25,1901.817,12,0,0,0,2,,Priscilla
P8230268,394,Playa Blanca,NA,arana pequena,NA,NA,8,2025,ago-25,1684.393,13,0,0,0,1,,Priscilla
PA190402,139,Playa Blanca,,arana pequena,,,10,2024,oct-24,547.649,10,0,0,0,0,,Jorge
PA200051,140,Playa Blanca,,arana pequena,,,10,2024,oct-24,935.885,9,0,0,0,0,,Jorge
PA200043,143,Playa Blanca,,arana pequena,,,10,2024,oct-24,1760.568,17,0,0,0,0,,Jorge
PA200045,144,Playa Blanca,,arana pequena,,,10,2024,oct-24,629.667,16,0,0,0,0,,Jorge
PA190414,148,Playa Blanca,,arana pequena,,,10,2024,oct-24,678.035,13,0,0,0,0,,Jorge
P3290214,140,Playa Blanca,,arana pequena,,,3,2025,mar-25,1535.922,11,0,0,0,0,,Jorge
P3290303,143,Playa Blanca,,arana pequena,,,3,2025,mar-25,2013.773,20,0,0,0,0,,Jorge
P3290229,144,Playa Blanca,,arana pequena,,,3,2025,mar-25,1181.296,17,0,0,0,0,,Jorge
P8230274,139,Playa Blanca,,arana pequena,,,8,2025,ago-25,1206.285,10,0,0,0,0,,Jorge
P8230303,140,Playa Blanca,,arana pequena,,,8,2025,ago-25,1920.68,11,0,0,0,0,,Jorge
P8230315,143,Playa Blanca,,arana pequena,,,8,2025,ago-25,3141.693,20,0,0,0,0,,Jorge
P8230299,144,Playa Blanca,,arana pequena,,,8,2025,ago-25,1470.688,17,0,0,0,0,,Jorge
PA210945,400,Playa Blanca,,arena pequena,,,10,2023,oct-2023,840.729,18,0,1,0,18,,Angela
PA211034,398,Playa Blanca,,arena pequena,,,10,2023,oct-2023,936.439,21,0,1,0,21,,Angela
PA210972,396,Playa Blanca,,arena pequena,,,10,2023,oct-2023,734.316,10,0,2,2,10,,Angela
PA210999,395,Playa Blanca,,arena pequena,,,10,2023,oct-2023,810.24,16,0,1,0,16,,Angela
PA210948,394,Playa Blanca,,arena pequena,,,10,2023,oct-2023,676.275,18,0,4,0,18,,Angela
DSCN2161,357,Playa Blanca,,arena pequena,,,11,2023,nov-2023,289.325,11,0,2,1,11,,Angela
DSCN2211,400,Playa Blanca,,arena pequena,,,11,2023,nov-2023,510.109,16,0,6,1,16,,Angela
DSCN2231,399,Playa Blanca,,arena pequena,,,11,2023,nov-2023,410.408,13,1,5,2,13,,Angela
DSCN2266,398,Playa Blanca,,arena pequena,,,11,2023,nov-2023,524.406,16,1,3,1,16,Blanqueado,Angela 
DSCN2203,397,Playa Blanca,,arena pequena,,,11,2023,nov-2023,342.417,13,1,2,1,13,Poca visibilidad,Angela
