photo.code,str.code,lado,site,origin,spp,nursery,frag.date,date,month,year,gira,area.cm2,num.frag,mort.,mort.parc,perd,blanq,notas,digitador
P9235152,169,5,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,1397.029,10,0,0,0,0,,Monica
P9235153,169,6,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,1312.78,10,0,0,0,0,,Monica
P9235154,169,7,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,NA,19,0,0,0,0,Ya no se ve la varilla,Monica
P9235172,170,1,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,NA,NA,NA,NA,NA,NA,,Monica
P9235173,170,2,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,867.943,8,0,0,0,0,,Monica
P9235174,170,3,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,1055.481,7,0,0,0,0,,Monica
P9235175,170,4,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,1129.971,8,0,0,0,0,,Monica
P9235176,170,5,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,1138.11,8,0,0,0,0,,Monica
P9235177,170,6,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,1077.165,7,0,0,0,0,,Monica
P9235178,170,7,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,2575.606,10,0,0,0,0,,Monica
P9235139,171,1,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,1072.473,10,0,0,0,0,,Monica
P9235141,171,2,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,778.642,10,0,0,0,0,,Monica
P9235142,171,3,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,919.882,10,0,0,0,0,,Monica
P9235143,171,4,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,764.916,8,0,0,0,0,Parte de abajo tapada por otro coral,Monica
P9235144,171,5,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,811.755,9,0,1,0,0,Colonias de abajo enterradas parcialmente,Monica
P9235145,171,6,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,959.981,10,0,1,0,0,Colonias de abajo enterradas parcialmente,Monica
P9235146,171,7,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,2484.648,13,0,0,0,0,,Monica
P9235164,172,1,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,793.18,9,0,0,0,0,,Monica
P9235165,172,2,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,1131.912,10,0,0,0,0,,Monica
P9235166,172,3,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,964.441,11,0,0,0,0,,Monica
P9235167,172,4,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,1101.01,10,0,0,0,0,,Monica
P9235168,172,5,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,776.352,9,0,0,0,0,Parte de abajo tapada ,Monica
P9235169,172,6,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,1003.856,11,0,0,0,0,,Monica
P9235170,172,7,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,NA,19,0,0,0,0,,Monica
P9235180,175,1,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,564.851,7,0,0,0,0,,Monica
P9235181,175,2,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,668.458,9,0,0,0,0,,Monica
P9235182,175,3,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,635.679,7,0,0,0,0,,Monica
P9235183,175,4,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,1164.63,8,0,0,0,0,,Monica
P9235185,175,5,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,1124.794,10,0,0,0,0,,Monica
P9235186,175,6,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,1439.008,11,0,0,0,0,,Monica
P9235187,175,7,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,1379.447,10,0,0,0,0,,Monica
P9235119,76,1,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,1025.848,5,0,0,0,0,,Monica
P9235120,76,2,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,593.426,5,0,0,0,0,,Monica
P9235121,76,3,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,805.12,4,0,0,0,0,,Monica
P9235122,76,4,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,1073,6,0,0,0,0,,Monica
P9235123,76,5,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,849.642,7,0,0,0,0,,Monica
P9235124,76,6,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,1363.177,5,0,0,0,0,,Monica
P9235125,76,7,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,706.757,5,0,0,0,0,,Monica
P9235156,77,1,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,716.917,5,0,0,0,0,,Monica
P9235157,77,2,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,496.392,7,0,0,0,0,,Monica
P9235158,77,3,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,898.758,6,0,0,0,0,,Monica
P9235159,77,4,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,692.343,4,0,0,0,0,,Monica
P9235160,77,5,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,384.175,4,0,0,0,0,,Monica
P9235161,77,6,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,347.145,3,0,0,0,0,,Monica
P9235162,77,7,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,883.136,9,0,0,0,0,,Monica
P9235126,87,1,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,585.551,4,0,0,0,0,,Monica
P9235127,87,2,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,831.119,5,0,0,0,0,,Monica
P9235128,87,3,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,659.91,5,0,0,0,0,,Monica
P9235129,87,4,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,403.398,4,0,0,0,0,,Monica
P9235130,87,5,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,982.268,6,0,0,0,0,,Monica
P9235131,87,6,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,732.424,4,0,0,0,0,,Monica
P9235133,87,7,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,1507.358,7,0,0,0,1,,Monica
P9235112,88,1,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,583.644,5,0,0,0,0,,Monica
P9235113,88,2,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,627.582,6,0,0,0,0,,Monica
P9235114,88,3,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,636.978,6,1,0,0,0,,Monica
P9235115,88,4,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,233.438,6,0,0,0,0,,Monica
P9235116,88,5,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,785.095,5,0,0,0,0,,Monica
P9235117,88,6,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,506.219,5,0,0,0,0,,Monica
P9235137,88,7,Guiri,,Pocillopora spp,arana,,,9,2023,set-23,734.136,10,0,1,0,0,,Monica
DSCN1037,169,1,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,937.203,11,0,3,0,0,,Monica
DSCN1038,169,2,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,1039.394,9,0,0,0,0,,Monica
DSCN1039,169,3,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,1189.104,11,0,0,0,0,,Monica
DSCN1040,169,4,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,1274.301,12,0,0,0,0,,Monica
DSCN1041,169,5,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,1264.147,10,0,0,0,0,,Monica
DSCN1042,169,6,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,953.666,10,0,0,0,0,,Monica
DSCN1043,169,7,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,NA,19,0,0,0,0,,Monica
DSCN1064,170,1,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,NA,NA,NA,NA,NA,NA,,Monica
DSCN1065,170,2,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,955.143,8,0,0,0,0,,Monica
DSCN1066,170,3,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,903.715,7,0,0,0,0,,Monica
DSCN1067,170,4,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,1006.664,8,0,0,0,0,,Monica
DSCN1068,170,5,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,981.723,8,0,0,0,0,,Monica
DSCN1069,170,6,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,1111.839,7,0,0,0,0,,Monica
DSCN1070,170,7,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,2469.437,10,0,0,0,0,,Monica
DSCN1029,171,1,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,978.703,10,0,0,0,1,,Monica
DSCN1030,171,2,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,811.23,10,0,0,0,3,,Monica
DSCN1031,171,3,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,830.376,10,0,0,0,4,,Monica
DSCN1032,171,4,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,830.545,8,0,0,0,2,,Monica
DSCN1033,171,5,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,551.211,9,0,0,0,0,Eterrados,Monica
DSCN1034,171,6,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,793.991,10,0,0,0,0,Eterrados,Monica
DSCN1035,171,7,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,NA,13,0,0,0,4,,Monica
DSCN1054,172,1,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,595.281,9,0,0,0,1,,Monica
DSCN1055,172,2,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,1111.367,10,0,0,0,2,,Monica
DSCN1056,172,3,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,1087.172,11,0,0,0,2,,Monica
DSCN1057,172,4,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,965.092,10,0,0,0,2,,Monica
DSCN1058,172,5,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,574.625,9,0,0,0,2,,Monica
DSCN1059,172,6,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,1030.108,11,0,0,0,1,,Monica
DSCN1060,172,7,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,NA,19,0,0,0,5,,Monica
NA,175,1,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,NA,7,0,0,0,0,,Monica
NA,175,2,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,NA,9,0,0,0,0,,Monica
NA,175,3,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,NA,7,0,0,0,0,,Monica
NA,175,4,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,NA,8,0,0,0,0,,Monica
NA,175,5,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,NA,10,0,0,0,0,,Monica
NA,175,6,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,NA,11,0,0,0,0,,Monica
NA,175,7,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,NA,10,0,0,0,0,,Monica
NA,76,1,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,867.182,5,0,0,0,2,,Monica
DSCN1083,76,2,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,345.171,5,0,0,0,2,,Monica
DSCN1084,76,3,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,883.274,4,0,0,0,2,,Monica
DSCN1085,76,4,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,1031.968,6,0,0,0,2,,Monica
DSCN1086,76,5,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,751.144,7,0,0,0,3,,Monica
DSCN1087,76,6,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,1076.903,5,0,0,0,4,,Monica
DSCN1088,76,7,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,576.936,5,0,0,0,4,,Monica
DSCN1045,77,1,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,639.486,5,0,0,0,4,,Monica
DSCN1046,77,2,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,522.044,7,0,1,0,3,,Monica
DSCN1047,77,3,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,1060.335,6,0,0,0,3,,Monica
DSCN1048,77,4,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,677.762,4,0,0,0,3,,Monica
DSCN1049,77,5,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,418.235,4,0,0,0,1,,Monica
DSCN1050,77,6,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,239.077,3,0,0,0,1,,Monica
DSCN1051,77,7,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,881.161,9,0,0,0,4,,Monica
DSCN1073,87,1,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,819.535,4,0,0,0,3,,Monica
DSCN1074,87,2,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,795.066,5,0,0,0,2,,Monica
DSCN1075,87,3,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,638.566,5,0,0,0,2,,Monica
DSCN1076,87,4,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,896.327,4,0,0,0,2,,Monica
DSCN1077,87,5,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,834.369,6,0,0,0,4,,Monica
DSCN1078,87,6,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,699.666,4,0,0,0,3,no foto,Monica
DSCN1079,87,7,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,1261.877,7,0,0,0,5,,Monica
DSCN1090,88,1,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,643.247,5,0,0,0,4,,Monica
DSCN1091,88,2,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,591.137,6,1,0,0,1,,Monica
DSCN1092,88,3,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,691.095,6,0,0,0,2,,Monica
DSCN1093,88,4,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,759.655,6,0,0,0,1,,Monica
DSCN1094,88,5,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,471.888,5,0,0,0,1,,Monica
NA,88,6,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,NA,5,0,0,0,NA,,Monica
DSCN1095,88,7,Guiri,,Pocillopora spp,arana,,,10,2023,oct-23,872.351,10,0,0,0,6,,Monica
DSCN1798,169,1,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,1048.472,11,1,0,0,0,,Monica
DSCN1799,169,2,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,1280.062,9,3,0,0,0,,Monica
DSCN1800,169,3,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,1372.282,11,0,0,0,0,,Monica
DSCN1801,169,4,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,1302.52,12,0,0,0,0,,Monica
DSCN1802,169,5,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,1167.025,10,0,0,0,0,,Monica
DSCN1803,169,6,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,1065.915,10,0,0,0,0,,Monica
DSCN1804,169,7,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,NA,19,0,0,0,0,,Monica
DSCN1774,170,1,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,NA,NA,NA,NA,NA,NA,,Monica
DSCN1775,170,2,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,895.708,8,0,0,0,0,,Monica
DSCN1776,170,3,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,1043.819,7,0,0,0,0,,Monica
DSCN1777,170,4,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,1010.388,8,0,0,0,0,,Monica
DSCN1778,170,5,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,1097.077,8,0,0,0,0,,Monica
DSCN1779,170,6,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,1421.025,7,0,0,0,0,,Monica
DSCN1780,170,7,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,2376.821,10,0,0,0,0,,Monica
DSCN1806,171,1,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,887.814,10,0,0,0,1,,Monica
DSCN1807,171,2,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,868.536,10,0,0,0,1,,Monica
DSCN1808,171,3,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,908.883,10,0,0,0,3,,Monica
DSCN1809,171,4,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,740.877,8,0,0,0,2,,Monica
DSCN1810,171,5,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,534.957,9,0,0,0,0,Enterrados los de abajo,Monica
DSCN1811,171,6,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,745.314,10,0,0,0,0,Enterrados los de abajo,Monica
DSCN1812,171,7,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,NA,NA,NA,NA,NA,NA,no foto,Monica
DSCN1782,172,1,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,775.756,9,0,0,0,2,,Monica
DSCN1783,172,2,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,933.345,10,0,0,0,2,,Monica
DSCN1784,172,3,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,953.301,11,1,0,0,2,,Monica
DSCN1785,172,4,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,1014.679,10,0,0,0,2,,Monica
DSCN1786,172,5,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,1020.767,9,0,0,0,3,,Monica
DSCN1787,172,6,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,957.814,11,0,0,0,1,,Monica
DSCN1788,172,7,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,NA,19,0,0,0,4,,Monica
DSCN1766,293,1,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,757.678,7,0,0,0,1,,Monica
DSCN1767,293,2,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,857.947,9,2,2,0,0,Antes 175,Monica
DSCN1768,293,3,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,1155.975,7,0,0,0,0,Antes 175,Monica
DSCN1769,293,4,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,362.196,8,0,0,0,3,Antes 175,Monica
DSCN1770,293,5,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,530.834,10,0,0,0,0,Antes 175,Monica
DSCN1771,293,6,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,611.793,11,0,0,0,0,Antes 175,Monica
DSCN1772,293,7,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,1008.898,10,0,0,0,3,Antes 175,Monica
DSCN1827,76,1,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,719.774,5,0,0,0,2,,Monica
DSCN1828,76,2,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,374.346,5,0,0,0,3,,Monica
DSCN1829,76,3,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,873.107,4,0,0,0,3,,Monica
DSCN1830,76,4,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,834.088,6,0,0,0,2,,Monica
DSCN1831,76,5,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,725.156,7,0,0,0,3,,Monica
DSCN1832,76,6,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,947.297,5,0,0,0,4,,Monica
DSCN1833,76,7,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,406.527,5,0,0,0,3,,Monica
DSCN1790,77,1,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,683.021,5,0,0,0,2,,Monica
DSCN1791,77,2,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,582.44,7,0,0,1,3,,Monica
DSCN1792,77,3,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,920.792,6,0,0,0,2,,Monica
DSCN1793,77,4,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,752.849,4,0,0,0,3,,Monica
DSCN1794,77,5,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,351.648,4,0,0,1,0,,Monica
DSCN1795,77,6,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,229.496,3,0,0,0,1,,Monica
DSCN1796,77,7,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,725.165,9,0,0,0,4,,Monica
DSCN1819,87,1,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,516.278,4,0,0,0,3,,Monica
DSCN1820,87,2,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,663.245,5,0,0,0,1,,Monica
DSCN1821,87,3,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,778.123,5,0,0,0,1,,Monica
DSCN1822,87,4,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,515.227,4,0,0,0,2,,Monica
DSCN1823,87,5,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,799.016,6,2,1,0,2,,Monica
DSCN1824,87,6,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,728.545,4,0,0,0,1,,Monica
DSCN1825,87,7,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,1314.189,7,0,0,0,5,,Monica
DSCN1835,88,1,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,626.426,5,0,2,0,3,,Monica
DSCN1836,88,2,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,554.908,6,0,1,0,5,,Monica
DSCN1837,88,3,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,519.547,6,0,0,0,1,,Monica
DSCN1838,88,4,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,303.232,6,0,0,0,1,,Monica
DSCN1839,88,5,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,734.542,5,0,0,0,1,,Monica
DSCN1840,88,6,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,524.278,5,0,0,0,1,,Monica
DSCN1841,88,7,Guiri,,Pocillopora spp,arana,,,11,2023,nov-23,961.066,10,0,0,0,5,,Monica
DSCN8238,169,1,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,1096.263,11,0,0,0,0,,Monica
DSCN8239,169,2,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,1262.392,9,0,0,0,0,,Monica
DSCN8240,169,3,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,906.626,11,0,0,0,0,,Monica
DSCN8241,169,4,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,1198.521,12,0,0,0,0,,Monica
DSCN8242,169,5,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,1183.407,10,0,0,0,0,,Monica
DSCN8243,169,6,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,986.787,10,0,0,0,0,,Monica
DSCN8244,169,7,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,NA,19,0,0,0,0,,Monica
DSCN8263,170,1,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,NA,NA,NA,NA,NA,NA,,Monica
DSCN8264,170,2,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,1066.335,8,0,0,0,0,,Monica
DSCN8265,170,3,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,1070.509,7,0,0,0,0,,Monica
DSCN8266,170,4,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,1198.351,8,0,0,0,0,,Monica
DSCN8267,170,5,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,1174.572,8,0,0,0,0,,Monica
DSCN8268,170,6,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,1377.996,7,0,0,0,0,,Monica
DSCN8269,170,7,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,2591.977,10,0,0,0,0,,Monica
DSCN8230,171,1,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,991.152,10,0,0,0,0,,Monica
DSCN8231,171,2,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,810.739,10,0,0,0,0,,Monica
DSCN8232,171,3,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,973.81,10,0,0,0,0,,Monica
DSCN8233,171,4,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,913.167,8,0,1,0,0,Enterrado los de abajo,Monica
DSCN8234,171,5,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,496.638,9,0,0,0,0,Enterrado los de abajo,Monica
DSCN8235,171,6,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,901.254,10,0,0,0,0,,Monica
DSCN8236,171,7,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,NA,13,0,0,0,0,,Monica
DSCN8254,172,1,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,959.83,9,0,0,0,0,,Monica
DSCN8255,172,2,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,814.695,10,0,0,0,0,,Monica
DSCN8256,172,3,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,1011.835,11,1,0,0,0,,Monica
DSCN8257,172,4,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,1030.055,10,0,0,0,0,,Monica
DSCN8258,172,5,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,593.179,9,0,0,0,0,,Monica
DSCN8259,172,6,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,1040.115,11,0,0,0,0,,Monica
DSCN8260,172,7,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,NA,19,0,0,0,1,,Monica
DSCN8271,293,1,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,902.889,7,0,0,0,0,,Monica
DSCN8272,293,2,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,1853.803,9,0,0,0,0,,Monica
DSCN8273,293,3,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,448.899,7,0,0,0,0,,Monica
DSCN8274,293,4,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,707.598,8,1,0,0,0,,Monica
DSCN8275,293,5,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,605.966,10,0,0,0,0,,Monica
DSCN8276,293,6,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,916.775,11,0,0,0,0,,Monica
DSCN8277,293,7,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,1090.168,10,0,2,0,0,,Monica
DSCN8288,76,1,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,968.448,5,0,0,0,0,,Monica
DSCN8289,76,2,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,372.527,5,0,0,0,0,,Monica
DSCN8290,76,3,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,933.024,4,0,0,0,0,,Monica
DSCN8291,76,4,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,983.784,6,0,0,0,0,,Monica
DSCN8292,76,5,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,905.528,7,0,0,0,0,,Monica
DSCN8293,76,6,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,834.569,5,0,0,0,0,,Monica
DSCN8294,76,7,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,667.18,5,0,0,0,0,,Monica
DSCN8246,77,1,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,685.537,5,0,1,0,0,,Monica
DSCN8247,77,2,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,657.95,7,0,1,0,0,,Monica
DSCN8248,77,3,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,1211.775,6,0,0,0,0,,Monica
DSCN8249,77,4,Guiri,,Pocillopora spp,arana,,,1,2024,ene-24,648.699,4,0,0,0,0,,Monica
