"photo.code","site","origin","month","year","area.cm2","num.frag","mort.","mort.parc","perd","blanq","structure","structure_fixed","face","data_entry_person","date"
"DSCN0421","Playa Blanca","Matapalo","12","2022",709.549,6,0,0,0,0,"6","6","1","Digitador_11",2022-12-01
"DSCN0422","Playa Blanca","Matapalo","12","2022",527.749,8,0,1,0,0,"6","6","2","Digitador_11",2022-12-01
"DSCN0424","Playa Blanca","Matapalo","12","2022",453.349,6,0,0,0,0,"6","6","3","Digitador_11",2022-12-01
"DSCN0425","Playa Blanca","Matapalo","12","2022",715.013,6,0,0,0,0,"6","6","4","Digitador_11",2022-12-01
"DSCN0426","Playa Blanca","Matapalo","12","2022",769.496,6,0,0,0,0,"6","6","5","Digitador_11",2022-12-01
"DSCN0427","Playa Blanca","Matapalo","12","2022",694.75,7,0,0,0,0,"6","6","6","Digitador_11",2022-12-01
"DSCN0428","Playa Blanca","Matapalo","12","2022",1213.74,11,0,0,1,0,"6","6","7","Digitador_11",2022-12-01
"DSCN0430","Playa Blanca","Matapalo","12","2022",534.251,5,0,0,0,0,"7","7","1","Digitador_11",2022-12-01
"DSCN0431","Playa Blanca","Matapalo","12","2022",698.557,6,0,0,0,0,"7","7","2","Digitador_11",2022-12-01
"DSCN0432","Playa Blanca","Matapalo","12","2022",469.803,3,0,0,0,0,"7","7","3","Digitador_11",2022-12-01
"DSCN0433","Playa Blanca","Matapalo","12","2022",287.737,3,0,0,0,0,"7","7","4","Digitador_11",2022-12-01
"DSCN0434","Playa Blanca","Matapalo","12","2022",560.154,5,0,0,0,0,"7","7","5","Digitador_11",2022-12-01
"DSCN0435","Playa Blanca","Matapalo","12","2022",520.854,4,0,0,0,0,"7","7","6","Digitador_11",2022-12-01
"DSCN0436","Playa Blanca","Matapalo","12","2022",1328.42,10,0,0,0,0,"7","7","7","Digitador_11",2022-12-01
"DSCN0439","Playa Blanca","Matapalo","12","2022",465.417,6,0,0,0,0,"8","8","1","Digitador_11",2022-12-01
"DSCN0440","Playa Blanca","Matapalo","12","2022",470.569,5,0,0,0,0,"8","8","2","Digitador_11",2022-12-01
"DSCN0441","Playa Blanca","Matapalo","12","2022",407.873,6,0,0,0,0,"8","8","3","Digitador_11",2022-12-01
"DSCN0442","Playa Blanca","Matapalo","12","2022",768.453,6,0,0,0,0,"8","8","4","Digitador_11",2022-12-01
"DSCN0443","Playa Blanca","Matapalo","12","2022",644.599,5,0,0,0,0,"8","8","5","Digitador_11",2022-12-01
"DSCN0444","Playa Blanca","Matapalo","12","2022",562.49,6,0,0,0,0,"8","8","6","Digitador_11",2022-12-01
"DSCN0445","Playa Blanca","Matapalo","12","2022",1325.51,11,0,0,1,0,"8","8","7","Digitador_11",2022-12-01
"DSCN0463","Playa Blanca","Matapalo","12","2022",587.961,5,0,0,0,0,"9","9","1","Digitador_11",2022-12-01
"DSCN0465","Playa Blanca","Matapalo","12","2022",608.642,7,0,0,0,0,"9","9","2","Digitador_11",2022-12-01
"DSCN0466","Playa Blanca","Matapalo","12","2022",617.482,7,0,0,0,0,"9","9","3","Digitador_11",2022-12-01
"DSCN0467","Playa Blanca","Matapalo","12","2022",590.05,5,0,0,0,0,"9","9","4","Digitador_11",2022-12-01
"DSCN0468","Playa Blanca","Matapalo","12","2022",350.72,4,0,0,0,0,"9","9","5","Digitador_11",2022-12-01
"DSCN0469","Playa Blanca","Matapalo","12","2022",274.274,6,0,2,0,0,"9","9","6","Digitador_11",2022-12-01
"DSCN0470","Playa Blanca","Matapalo","12","2022",1369.58,14,0,0,0,0,"9","9","7","Digitador_11",2022-12-01
"DSCN0455","Playa Blanca","Matapalo","12","2022",575.942,5,0,0,1,0,"10","10","1","Digitador_11",2022-12-01
"DSCN0456","Playa Blanca","Matapalo","12","2022",398.736,5,0,0,0,0,"10","10","2","Digitador_11",2022-12-01
"DSCN0457","Playa Blanca","Matapalo","12","2022",218.328,2,0,0,1,0,"10","10","3","Digitador_11",2022-12-01
"DSCN0458","Playa Blanca","Matapalo","12","2022",494.311,5,0,0,0,0,"10","10","4","Digitador_11",2022-12-01
"DSCN0459","Playa Blanca","Matapalo","12","2022",396.96,5,0,0,0,0,"10","10","5","Digitador_11",2022-12-01
"DSCN0460","Playa Blanca","Matapalo","12","2022",505.259,5,0,0,0,0,"10","10","6","Digitador_11",2022-12-01
"DSCN0461","Playa Blanca","Matapalo","12","2022",1578.86,12,0,0,0,0,"10","10","7","Digitador_11",2022-12-01
"DSCN3607","Playa Blanca","Jicaro","4","2023",467.404,2,0,0,0,0,"16","16","1","Digitador_14",2023-04-01
"DSCN3608","Playa Blanca","Jicaro","4","2023",644.23,4,1,0,0,0,"16","16","2","Digitador_14",2023-04-01
"DSCN3609","Playa Blanca","Jicaro","4","2023",473.162,5,0,1,0,0,"16","16","3","Digitador_14",2023-04-01
"DSCN3610","Playa Blanca","Jicaro","4","2023",445.31,3,1,1,0,0,"16","16","4","Digitador_14",2023-04-01
"DSCN3611","Playa Blanca","Jicaro","4","2023",918.985,5,0,0,0,0,"16","16","5","Digitador_14",2023-04-01
"DSCN3612","Playa Blanca","Jicaro","4","2023",310.668,2,0,0,0,0,"16","16","6","Digitador_14",2023-04-01
"DSCN3613","Playa Blanca","Jicaro","4","2023",1418.15,6,0,0,0,0,"16","16","7","Digitador_14",2023-04-01
"DSCN1310","Playa Blanca",NA,"1","2023",506.728,5,0,0,0,0,"95","95","1","Digitador_2",2023-01-01
"DSCN1311","Playa Blanca",NA,"1","2023",275.329,4,0,0,0,0,"95","95","2","Digitador_2",2023-01-01
"DSCN1312","Playa Blanca",NA,"1","2023",113.508,4,0,0,0,0,"95","95","3","Digitador_2",2023-01-01
"DSCN1313","Playa Blanca",NA,"1","2023",405.713,4,0,1,1,0,"95","95","4","Digitador_2",2023-01-01
"DSCN1314","Playa Blanca",NA,"1","2023",483.377,3,0,0,1,0,"95","95","5","Digitador_2",2023-01-01
"DSCN1315","Playa Blanca",NA,"1","2023",95.327,1,0,0,0,0,"95","95","6","Digitador_2",2023-01-01
"DSCN1316","Playa Blanca",NA,"1","2023",414.026,5,0,0,1,0,"95","95","7","Digitador_2",2023-01-01
"DSCN1331","Playa Blanca",NA,"1","2023",272.132,3,0,1,0,0,"96","96","1","Digitador_2",2023-01-01
"DSCN1332","Playa Blanca",NA,"1","2023",388.045,4,0,0,0,0,"96","96","2","Digitador_2",2023-01-01
"DSCN1333","Playa Blanca",NA,"1","2023",339.785,3,0,0,1,0,"96","96","3","Digitador_2",2023-01-01
"DSCN1334","Playa Blanca",NA,"1","2023",177.115,3,0,0,0,0,"96","96","4","Digitador_2",2023-01-01
"DSCN1335","Playa Blanca",NA,"1","2023",522.486,6,0,1,0,0,"96","96","5","Digitador_2",2023-01-01
"DSCN1336","Playa Blanca",NA,"1","2023",354.533,4,0,0,0,0,"96","96","6","Digitador_2",2023-01-01
"DSCN1338","Playa Blanca",NA,"1","2023",374.511,4,0,0,0,0,"96","96","7","Digitador_2",2023-01-01
"DSCN1318","Playa Blanca",NA,"1","2023",253.575,4,0,0,0,0,"97","97","1","Digitador_2",2023-01-01
"DSCN1319","Playa Blanca",NA,"1","2023",188.958,3,0,0,2,0,"97","97","2","Digitador_2",2023-01-01
"DSCN1320","Playa Blanca",NA,"1","2023",408.861,4,0,0,0,0,"97","97","3","Digitador_2",2023-01-01
"DSCN1321","Playa Blanca",NA,"1","2023",494.494,6,0,0,0,0,"97","97","4","Digitador_2",2023-01-01
"DSCN1322","Playa Blanca",NA,"1","2023",50.475,1,0,0,0,0,"97","97","5","Digitador_2",2023-01-01
"DSCN1323","Playa Blanca",NA,"1","2023",351.712,3,0,0,1,0,"97","97","6","Digitador_2",2023-01-01
"DSCN1324","Playa Blanca",NA,"1","2023",892.7,7,0,0,1,0,"97","97","7","Digitador_2",2023-01-01
"DSCN1302","Playa Blanca",NA,"1","2023",280.043,5,0,0,0,0,"98","98","1","Digitador_2",2023-01-01
"DSCN1303","Playa Blanca",NA,"1","2023",238.208,3,0,0,0,0,"98","98","2","Digitador_2",2023-01-01
"DSCN1304","Playa Blanca",NA,"1","2023",566.778,4,0,0,0,0,"98","98","3","Digitador_2",2023-01-01
"DSCN1305","Playa Blanca",NA,"1","2023",133.135,2,0,0,0,0,"98","98","4","Digitador_2",2023-01-01
"DSCN1306","Playa Blanca",NA,"1","2023",436.483,4,0,0,0,0,"98","98","5","Digitador_2",2023-01-01
"DSCN1307","Playa Blanca",NA,"1","2023",508.322,5,0,0,1,0,"98","98","6","Digitador_2",2023-01-01
"DSCN1308","Playa Blanca",NA,"1","2023",544.907,4,0,0,1,0,"98","98","7","Digitador_2",2023-01-01
"DSCN1978","Playa Blanca",NA,"2","2023",513.586,4,0,0,0,0,"95","95","1","Digitador_2",2023-02-01
"DSCN1979","Playa Blanca",NA,"2","2023",366.358,3,0,0,0,0,"95","95","2","Digitador_2",2023-02-01
"DSCN1980","Playa Blanca",NA,"2","2023",154.171,1,0,0,1,0,"95","95","3","Digitador_2",2023-02-01
"DSCN1981","Playa Blanca",NA,"2","2023",561.132,4,0,0,0,0,"95","95","4","Digitador_2",2023-02-01
"DSCN1982","Playa Blanca",NA,"2","2023",278.686,2,0,0,0,0,"95","95","5","Digitador_2",2023-02-01
"DSCN1984","Playa Blanca",NA,"2","2023",439.573,8,0,0,1,0,"95","95","7","Digitador_2",2023-02-01
"DSCN1959","Playa Blanca",NA,"2","2023",283.643,4,0,0,0,0,"96","96","1","Digitador_2",2023-02-01
"DSCN1960","Playa Blanca",NA,"2","2023",399.41,3,0,0,0,0,"96","96","2","Digitador_2",2023-02-01
"DSCN1961","Playa Blanca",NA,"2","2023",214.301,3,0,0,0,0,"96","96","3","Digitador_2",2023-02-01
"DSCN1962","Playa Blanca",NA,"2","2023",535.423,5,0,1,0,0,"96","96","4","Digitador_2",2023-02-01
"DSCN1963","Playa Blanca",NA,"2","2023",287.549,3,0,1,0,0,"96","96","5","Digitador_2",2023-02-01
"DSCN1964","Playa Blanca",NA,"2","2023",252.487,3,0,0,1,0,"96","96","6","Digitador_2",2023-02-01
"DSCN1965","Playa Blanca",NA,"2","2023",474.494,5,0,1,1,0,"96","96","7","Digitador_2",2023-02-01
"DSCN1969","Playa Blanca",NA,"2","2023",245.562,3,0,0,0,0,"97","97","1","Digitador_2",2023-02-01
"DSCN1970","Playa Blanca",NA,"2","2023",183.106,3,0,0,1,0,"97","97","2","Digitador_2",2023-02-01
"DSCN1971","Playa Blanca",NA,"2","2023",433.037,4,0,0,0,0,"97","97","3","Digitador_2",2023-02-01
"DSCN1972","Playa Blanca",NA,"2","2023",355.619,5,0,1,0,0,"97","97","4","Digitador_2",2023-02-01
"DSCN1973","Playa Blanca",NA,"2","2023",61.013,1,0,0,0,0,"97","97","5","Digitador_2",2023-02-01
"DSCN1974","Playa Blanca",NA,"2","2023",404.543,3,0,0,1,0,"97","97","6","Digitador_2",2023-02-01
"DSCN1975","Playa Blanca",NA,"2","2023",1159.9,7,0,0,0,0,"97","97","7","Digitador_2",2023-02-01
"DSCN1986","Playa Blanca",NA,"2","2023",234.971,4,0,1,0,0,"98","98","1","Digitador_2",2023-02-01
"DSCN1987","Playa Blanca",NA,"2","2023",250.882,3,0,0,1,0,"98","98","2","Digitador_2",2023-02-01
"DSCN1988","Playa Blanca",NA,"2","2023",671.867,5,0,0,0,0,"98","98","3","Digitador_2",2023-02-01
"DSCN1989","Playa Blanca",NA,"2","2023",263.064,3,0,0,0,0,"98","98","4","Digitador_2",2023-02-01
"DSCN1990","Playa Blanca",NA,"2","2023",439.831,4,0,0,0,0,"98","98","5","Digitador_2",2023-02-01
"DSCN1991","Playa Blanca",NA,"2","2023",457.529,4,0,0,0,0,"98","98","6","Digitador_2",2023-02-01
"DSCN1992","Playa Blanca",NA,"2","2023",591.454,4,0,0,1,0,"98","98","7","Digitador_2",2023-02-01
"DSCN2474","Playa Blanca",NA,"3","2023",562.18,5,0,0,0,0,"95","95","1","Digitador_2",2023-03-01
"DSCN2475","Playa Blanca",NA,"3","2023",169.207,2,0,0,0,0,"95","95","2","Digitador_2",2023-03-01
"DSCN2476","Playa Blanca",NA,"3","2023",224.759,2,0,0,0,0,"95","95","3","Digitador_2",2023-03-01
"DSCN2477","Playa Blanca",NA,"3","2023",513.935,4,0,0,0,0,"95","95","4","Digitador_2",2023-03-01
"DSCN2479","Playa Blanca",NA,"3","2023",292.853,2,0,0,0,0,"95","95","5","Digitador_2",2023-03-01
"DSCN2481","Playa Blanca",NA,"3","2023",708.558,7,0,0,0,0,"95","95","7","Digitador_2",2023-03-01
"DSCN2458","Playa Blanca",NA,"3","2023",321.858,4,0,0,0,0,"96","96","1","Digitador_2",2023-03-01
"DSCN2459","Playa Blanca",NA,"3","2023",459.832,4,0,0,0,0,"96","96","2","Digitador_2",2023-03-01
"DSCN2460","Playa Blanca",NA,"3","2023",147.702,2,0,0,0,0,"96","96","3","Digitador_2",2023-03-01
"DSCN2461","Playa Blanca",NA,"3","2023",514.444,5,0,0,0,0,"96","96","4","Digitador_2",2023-03-01
"DSCN2462","Playa Blanca",NA,"3","2023",369.366,4,0,0,0,0,"96","96","5","Digitador_2",2023-03-01
"DSCN2463","Playa Blanca",NA,"3","2023",243.403,2,0,0,0,0,"96","96","6","Digitador_2",2023-03-01
"DSCN2464","Playa Blanca",NA,"3","2023",473.424,6,0,0,0,0,"96","96","7","Digitador_2",2023-03-01
"DSCN2466","Playa Blanca",NA,"3","2023",276.219,3,0,0,0,0,"97","97","1","Digitador_2",2023-03-01
"DSCN2467","Playa Blanca",NA,"3","2023",169.755,3,0,1,0,0,"97","97","2","Digitador_2",2023-03-01
"DSCN2468","Playa Blanca",NA,"3","2023",442.671,4,0,0,0,0,"97","97","3","Digitador_2",2023-03-01
"DSCN2469","Playa Blanca",NA,"3","2023",388.044,6,0,1,0,0,"97","97","4","Digitador_2",2023-03-01
"DSCN2470","Playa Blanca",NA,"3","2023",57,1,0,0,0,0,"97","97","5","Digitador_2",2023-03-01
"DSCN2471","Playa Blanca",NA,"3","2023",420.525,3,0,0,1,0,"97","97","6","Digitador_2",2023-03-01
"DSCN2472","Playa Blanca",NA,"3","2023",1110.02,8,0,0,0,0,"97","97","7","Digitador_2",2023-03-01
"DSCN2483","Playa Blanca",NA,"3","2023",257.074,4,0,0,0,0,"98","98","1","Digitador_2",2023-03-01
"DSCN2484","Playa Blanca",NA,"3","2023",313.325,4,0,0,0,0,"98","98","2","Digitador_2",2023-03-01
"DSCN2485","Playa Blanca",NA,"3","2023",708.456,5,0,0,0,0,"98","98","3","Digitador_2",2023-03-01
"DSCN2486","Playa Blanca",NA,"3","2023",279.472,3,0,0,0,0,"98","98","4","Digitador_2",2023-03-01
"DSCN2487","Playa Blanca",NA,"3","2023",621.207,5,0,1,0,0,"98","98","5","Digitador_2",2023-03-01
"DSCN2488","Playa Blanca",NA,"3","2023",441.175,4,0,0,0,0,"98","98","6","Digitador_2",2023-03-01
"DSCN2489","Playa Blanca",NA,"3","2023",706.398,4,0,0,0,0,"98","98","7","Digitador_2",2023-03-01
"DSCN1498","Playa Blanca","Matapalo","1","2023",622.634,6,0,1,0,0,"6","6","1","Digitador_11",2023-01-01
"DSCN1499","Playa Blanca","Matapalo","1","2023",785.362,6,0,2,0,0,"6","6","2","Digitador_11",2023-01-01
"DSCN1500","Playa Blanca","Matapalo","1","2023",808.648,6,0,0,0,0,"6","6","3","Digitador_11",2023-01-01
"DSCN1501","Playa Blanca","Matapalo","1","2023",674.309,5,0,0,0,0,"6","6","4","Digitador_11",2023-01-01
"DSCN1502","Playa Blanca","Matapalo","1","2023",466.215,5,0,0,1,0,"6","6","5","Digitador_11",2023-01-01
"DSCN1503","Playa Blanca","Matapalo","1","2023",469.425,8,0,0,0,0,"6","6","6","Digitador_11",2023-01-01
"DSCN1504","Playa Blanca","Matapalo","1","2023",1613.7,10,0,0,0,0,"6","6","7","Digitador_11",2023-01-01
"DSCN1506","Playa Blanca","Matapalo","1","2023",544.427,5,0,0,0,0,"7","7","1","Digitador_11",2023-01-01
"DSCN1507","Playa Blanca","Matapalo","1","2023",470.145,3,0,0,1,0,"7","7","2","Digitador_11",2023-01-01
"DSCN1508","Playa Blanca","Matapalo","1","2023",598.612,5,0,0,1,0,"7","7","3","Digitador_11",2023-01-01
"DSCN1509","Playa Blanca","Matapalo","1","2023",332.842,3,0,0,0,0,"7","7","4","Digitador_11",2023-01-01
"DSCN1510","Playa Blanca","Matapalo","1","2023",448.612,3,0,0,0,0,"7","7","5","Digitador_11",2023-01-01
"DSCN1511","Playa Blanca","Matapalo","1","2023",714.866,7,0,0,0,0,"7","7","6","Digitador_11",2023-01-01
"DSCN1512","Playa Blanca","Matapalo","1","2023",1510.88,9,0,0,0,0,"7","7","7","Digitador_11",2023-01-01
"DSCN1514","Playa Blanca","Matapalo","1","2023",407.506,5,0,0,0,0,"8","8","1","Digitador_11",2023-01-01
"DSCN1515","Playa Blanca","Matapalo","1","2023",486.017,6,0,0,0,0,"8","8","2","Digitador_11",2023-01-01
"DSCN1516","Playa Blanca","Matapalo","1","2023",507.34,4,0,0,0,0,"8","8","3","Digitador_11",2023-01-01
"DSCN1517","Playa Blanca","Matapalo","1","2023",774.236,6,0,0,0,0,"8","8","4","Digitador_11",2023-01-01
"DSCN1518","Playa Blanca","Matapalo","1","2023",443.479,5,0,0,0,0,"8","8","5","Digitador_11",2023-01-01
"DSCN1519","Playa Blanca","Matapalo","1","2023",590.824,5,0,0,0,0,"8","8","6","Digitador_11",2023-01-01
"DSCN1520","Playa Blanca","Matapalo","1","2023",1201.29,11,0,0,0,0,"8","8","7","Digitador_11",2023-01-01
"DSCN1473","Playa Blanca","Matapalo","1","2023",419.948,4,0,0,0,0,"9","9","1","Digitador_11",2023-01-01
"DSCN1474","Playa Blanca","Matapalo","1","2023",202.46,5,0,2,1,0,"9","9","2","Digitador_11",2023-01-01
"DSCN1475","Playa Blanca","Matapalo","1","2023",307.178,4,0,1,0,0,"9","9","3","Digitador_11",2023-01-01
"DSCN1476","Playa Blanca","Matapalo","1","2023",597.846,4,0,1,0,0,"9","9","4","Digitador_11",2023-01-01
"DSCN1477","Playa Blanca","Matapalo","1","2023",782.015,7,0,0,0,0,"9","9","5","Digitador_11",2023-01-01
"DSCN1478","Playa Blanca","Matapalo","1","2023",642.399,6,0,0,0,0,"9","9","6","Digitador_11",2023-01-01
"DSCN1479","Playa Blanca","Matapalo","1","2023",1907.53,14,0,0,0,0,"9","9","7","Digitador_11",2023-01-01
"DSCN1464","Playa Blanca","Matapalo","1","2023",512.324,3,0,0,1,0,"10","10","1","Digitador_11",2023-01-01
"DSCN1465","Playa Blanca","Matapalo","1","2023",480.647,4,0,0,0,0,"10","10","2","Digitador_11",2023-01-01
"DSCN1466","Playa Blanca","Matapalo","1","2023",392.19,4,0,0,1,0,"10","10","3","Digitador_11",2023-01-01
"DSCN1467","Playa Blanca","Matapalo","1","2023",276.096,4,0,0,0,0,"10","10","4","Digitador_11",2023-01-01
"DSCN1468","Playa Blanca","Matapalo","1","2023",268.512,2,0,0,0,0,"10","10","5","Digitador_11",2023-01-01
"DSCN1469","Playa Blanca","Matapalo","1","2023",457.127,4,0,0,0,0,"10","10","6","Digitador_11",2023-01-01
"DSCN1471","Playa Blanca","Matapalo","1","2023",1718.56,13,0,0,0,0,"10","10","7","Digitador_11",2023-01-01
"DSCN1808","Playa Blanca","Matapalo","2","2023",628.727,6,0,0,0,0,"6","6","1","Digitador_11",2023-02-01
"DSCN1809","Playa Blanca","Matapalo","2","2023",603.79,6,0,0,0,0,"6","6","2","Digitador_11",2023-02-01
"DSCN1810","Playa Blanca","Matapalo","2","2023",858.548,5,0,0,1,0,"6","6","3","Digitador_11",2023-02-01
"DSCN1811","Playa Blanca","Matapalo","2","2023",764.154,5,0,0,0,0,"6","6","4","Digitador_11",2023-02-01
"DSCN1812","Playa Blanca","Matapalo","2","2023",364.086,4,1,1,0,1,"6","6","5","Digitador_11",2023-02-01
"DSCN1813","Playa Blanca","Matapalo","2","2023",486.924,8,0,0,0,0,"6","6","6","Digitador_11",2023-02-01
"DSCN1814","Playa Blanca","Matapalo","2","2023",1462.43,10,0,0,0,0,"6","6","7","Digitador_11",2023-02-01
"DSCN1815","Playa Blanca","Matapalo","2","2023",586.526,5,0,0,0,0,"7","7","1","Digitador_11",2023-02-01
"DSCN1816","Playa Blanca","Matapalo","2","2023",487.956,4,0,0,0,0,"7","7","2","Digitador_11",2023-02-01
"DSCN1817","Playa Blanca","Matapalo","2","2023",595.111,5,0,0,0,0,"7","7","3","Digitador_11",2023-02-01
"DSCN1818","Playa Blanca","Matapalo","2","2023",342.612,3,0,0,0,0,"7","7","4","Digitador_11",2023-02-01
"DSCN1819","Playa Blanca","Matapalo","2","2023",465.357,3,0,0,0,3,"7","7","5","Digitador_11",2023-02-01
"DSCN1820","Playa Blanca","Matapalo","2","2023",684.324,5,0,0,0,3,"7","7","6","Digitador_11",2023-02-01
"DSCN1821","Playa Blanca","Matapalo","2","2023",1930.01,9,0,0,0,2,"7","7","7","Digitador_11",2023-02-01
"DSCN1823","Playa Blanca","Matapalo","2","2023",476.919,5,0,0,0,1,"8","8","1","Digitador_11",2023-02-01
"DSCN1824","Playa Blanca","Matapalo","2","2023",579.023,6,0,0,0,1,"8","8","2","Digitador_11",2023-02-01
"DSCN1825","Playa Blanca","Matapalo","2","2023",602.005,5,0,0,0,4,"8","8","3","Digitador_11",2023-02-01
"DSCN1826","Playa Blanca","Matapalo","2","2023",801.435,6,0,0,0,3,"8","8","4","Digitador_11",2023-02-01
"DSCN1827","Playa Blanca","Matapalo","2","2023",521.925,5,0,0,0,4,"8","8","5","Digitador_11",2023-02-01
"DSCN1828","Playa Blanca","Matapalo","2","2023",644.264,6,0,0,0,0,"8","8","6","Digitador_11",2023-02-01
"DSCN1829","Playa Blanca","Matapalo","2","2023",1250.5,12,0,0,0,0,"8","8","7","Digitador_11",2023-02-01
"DSCN1847","Playa Blanca","Matapalo","2","2023",539.204,4,0,0,0,0,"9","9","1","Digitador_11",2023-02-01
"DSCN1850","Playa Blanca","Matapalo","2","2023",266.483,7,0,0,0,0,"9","9","2","Digitador_11",2023-02-01
"DSCN1851","Playa Blanca","Matapalo","2","2023",249.589,4,0,1,0,1,"9","9","3","Digitador_11",2023-02-01
"DSCN1852","Playa Blanca","Matapalo","2","2023",667.834,4,0,0,0,3,"9","9","4","Digitador_11",2023-02-01
"DSCN1853","Playa Blanca","Matapalo","2","2023",806.341,7,0,0,0,5,"9","9","5","Digitador_11",2023-02-01
"DSCN1854","Playa Blanca","Matapalo","2","2023",615.981,7,0,1,0,6,"9","9","6","Digitador_11",2023-02-01
"DSCN1855","Playa Blanca","Matapalo","2","2023",1937.42,12,0,0,0,1,"9","9","7","Digitador_11",2023-02-01
"DSCN1839","Playa Blanca","Matapalo","2","2023",622.365,3,0,0,1,0,"10","10","1","Digitador_11",2023-02-01
"DSCN1840","Playa Blanca","Matapalo","2","2023",530.911,5,0,0,0,1,"10","10","2","Digitador_11",2023-02-01
"DSCN1841","Playa Blanca","Matapalo","2","2023",391.958,4,0,0,2,0,"10","10","3","Digitador_11",2023-02-01
"DSCN1842","Playa Blanca","Matapalo","2","2023",525.9,5,0,0,0,0,"10","10","4","Digitador_11",2023-02-01
"DSCN1843","Playa Blanca","Matapalo","2","2023",241.543,2,0,0,1,0,"10","10","5","Digitador_11",2023-02-01
"DSCN1844","Playa Blanca","Matapalo","2","2023",468.515,4,0,0,0,0,"10","10","6","Digitador_11",2023-02-01
"DSCN1845","Playa Blanca","Matapalo","2","2023",1536.46,13,0,0,0,0,"10","10","7","Digitador_11",2023-02-01
"DSCN2688","Playa Blanca","Matapalo","3","2023",672.788,6,0,0,0,0,"6","6","1","Digitador_11",2023-03-01
"DSCN2689","Playa Blanca","Matapalo","3","2023",847.515,6,0,0,0,0,"6","6","2","Digitador_11",2023-03-01
"DSCN2690","Playa Blanca","Matapalo","3","2023",869.775,6,0,0,0,0,"6","6","3","Digitador_11",2023-03-01
"DSCN2691","Playa Blanca","Matapalo","3","2023",828.143,5,0,0,0,0,"6","6","4","Digitador_11",2023-03-01
"DSCN2692","Playa Blanca","Matapalo","3","2023",474.049,4,0,1,0,0,"6","6","5","Digitador_11",2023-03-01
"DSCN2693","Playa Blanca","Matapalo","3","2023",495.255,6,0,0,0,0,"6","6","6","Digitador_11",2023-03-01
"DSCN2696","Playa Blanca","Matapalo","3","2023",1771.22,11,0,0,1,0,"6","6","7","Digitador_11",2023-03-01
"DSCN2679","Playa Blanca","Matapalo","3","2023",542.097,5,0,0,0,0,"7","7","1","Digitador_11",2023-03-01
"DSCN2680","Playa Blanca","Matapalo","3","2023",545.337,4,0,0,0,0,"7","7","2","Digitador_11",2023-03-01
"DSCN2681","Playa Blanca","Matapalo","3","2023",626.865,5,0,0,0,0,"7","7","3","Digitador_11",2023-03-01
"DSCN2683","Playa Blanca","Matapalo","3","2023",481.532,3,0,0,0,0,"7","7","4","Digitador_11",2023-03-01
"DSCN2684","Playa Blanca","Matapalo","3","2023",530.782,3,0,0,1,0,"7","7","5","Digitador_11",2023-03-01
"DSCN2685","Playa Blanca","Matapalo","3","2023",831.038,5,0,0,0,0,"7","7","6","Digitador_11",2023-03-01
"DSCN2686","Playa Blanca","Matapalo","3","2023",1571.62,8,0,0,0,0,"7","7","7","Digitador_11",2023-03-01
"DSCN2671","Playa Blanca","Matapalo","3","2023",533.837,5,0,0,0,0,"8","8","1","Digitador_11",2023-03-01
"DSCN2672","Playa Blanca","Matapalo","3","2023",537.543,6,0,0,0,0,"8","8","2","Digitador_11",2023-03-01
"DSCN2673","Playa Blanca","Matapalo","3","2023",550.272,5,0,1,0,0,"8","8","3","Digitador_11",2023-03-01
"DSCN2674","Playa Blanca","Matapalo","3","2023",666.979,6,0,0,0,0,"8","8","4","Digitador_11",2023-03-01
"DSCN2675","Playa Blanca","Matapalo","3","2023",440.359,5,1,0,0,0,"8","8","5","Digitador_11",2023-03-01
